2019022513255100,1.81344224274192,425.620731077064,5.29107414784791,0.4591880439982,0,0,0,nan,0,nan,0,nan,0,nan,5.29107414784791,0.4591880439982,0,0
2019022513255101,2.16982340249669,409.165064563954,5.09339454163897,0.510515548832298,0,0,0,nan,0,nan,0,nan,0,nan,5.09339454163897,0.510515548832298,0,0
2019022513255102,2.19277854549085,401.817745896226,4.80404688664365,0.493920579625953,0,0,0,nan,0,nan,0,nan,0,nan,4.80404688664365,0.493920579625952,0,0
2019022513255103,2.1052307004389,418.280645438976,4.74958350027951,0.509908223360489,0,0,0,nan,0,nan,0,nan,0,nan,4.74958350027951,0.509908223360489,0,0
2019022513255104,2.83842902703276,370.852203969421,5.12754948742944,0.546533760944616,0,0,0,nan,0,nan,0,nan,0,nan,5.12754948742944,0.546533760944616,0,0
2019022513255105,3.06632426859433,372.628486709302,4.98398530644387,0.593990146129533,0,0,0,nan,0,nan,0,nan,0,nan,4.98398530644387,0.593990146129533,0,0
2019022513255106,1.91992050589758,418.071495169612,5.57028261358632,0.470971800738415,0,0,0,nan,0,nan,0,nan,0,nan,5.57028261358632,0.470971800738415,0,0
2019022513255107,2.09787343872146,427.591532459016,4.43333949439753,0.536965591253833,0,0,0,nan,0,nan,0,nan,0,nan,4.43333949439753,0.536965591253833,0,0
2019022513255108,2.35297728429396,420.522016683963,4.17317477644876,0.583870392727084,0,0,0,nan,0,nan,0,nan,0,nan,4.17317477644876,0.583870392727084,0,0
2019022513255109,2.93651227333462,374.031057933599,3.78550726049823,0.57763363513213,0,0,0,nan,0,nan,0,nan,0,nan,3.78550726049823,0.57763363513213,0,0
2019022513255110,2.80472607824207,395.822178050847,2.36337213705672,0.617988045011885,0,0,0,nan,0,nan,0,nan,0,nan,2.36337213705672,0.617988045011885,0,0
2019022513255111,2.52202506980703,416.406373140271,1.99573621612124,0.608471648658096,0,0,0,nan,0,nan,0.938888013070562,nan,0,nan,2.27913685157616,0.607838541888575,0,0
2019022513255112,2.64105862482135,411.590416856757,1.64531141446307,0.621395137048211,0,0,0,nan,0,nan,0.838342289480112,nan,0,nan,1.99576657731282,0.62128583546908,0,0
2019022513255113,2.48529500917916,414.24661320624,2.81755860957149,0.593055403433067,0,0,0,nan,0,nan,1.51615697355038,nan,0,nan,2.83218109986386,0.592997441353637,0,0
2019022513255114,2.82540986321164,393.71990763808,3.19318224580902,0.615501570190778,0,0,0,nan,0,nan,0,nan,0,nan,3.19318224580902,0.615501570190778,0,0
2019022513255115,2.26545693786075,408.301661218167,4.4063116677522,0.52548873027339,0,0,0,nan,0,nan,0,nan,0,nan,4.4063116677522,0.52548873027339,0,0
2019022513255116,1.89188055669852,408.899350288695,4.54015219771756,0.439647206726835,0,0,0,nan,0,nan,3.89357470126687,nan,0,nan,4.9142953557761,0.441512264835844,0,0
2019022513255117,2.41518997760963,401.399750435875,3.13623340165285,0.543857440330354,0,0,0,nan,0,nan,2.35733341040002,nan,0,nan,3.24936971323147,0.549971515780776,0,0
